キメリャ	決めりゃ	618		481	-7.4927
キザメ	刻め	760		379	-8.6343
キリダセヨ	切り出せよ	624		501	-15.4632
キュウテン	休店	1285		501	-18.6282
キヨワカロ	気弱かろ	25		501	-16.4180
キョウトシカミギョウク	京都市上京区	1293		358	-12.9743
キノクニ	紀伊国	1293		464	-16.6022
キミ・ライコネン		1289		63	-13.5509
キングス・カレッジ		1288		314	-14.6837
キョウツウシテ	共通して	1283	307	17	-11.0163
キタハマチョウ	北浜町	1293		69	-15.2159
キナイモード	機内モード	1288		501	-14.6252
キリ	斬り	788		91	-10.1290
キリソロエ	切りそろえ	625		276	-14.1630
キタムラサエ	北村紗衣	1289		122	-20.7140
キシュウ	紀州	1293		108	-17.7008
キキオイ	聞置い	687		501	-17.8945
キンキョウ	禁教	1285		275	-14.6068
キョクドウ	極堂	1291		501	-16.6038
キジマ	來島	1290		501	-16.4110
キリブカイ	霧深い	19		501	-18.5107
キクエ	喜久江	1291		501	-15.9752
キョウカタビラ	経かたびら	1285		501	-18.6282
キョヒシ	拒否し	1283	610	17	-10.6231
キギョウ	機業	1285		311	-15.1262
キョウカク	橋核	1285		501	-18.6282
キヨサキ	清崎	1290		371	-17.7354
キョウニン	杏仁	1285		93	-14.4066
キアワセロ	来あわせろ	623		501	-18.6456
キョクメイコクチ	局名告知	1288		305	-14.5680
キミミタイ	君みたい	1306	1311	17	-12.5831
キレイダ	綺麗だ	1287	453	17	-9.7848
キンキン	欣欣	1285		501	-18.8289
キマシタ	来ました	580	435	17	-10.3626
キュウシュウセイバツ	九州征伐	1288		498	-13.4734
キタシオバラ	北塩原	1293		501	-16.6022
キガルカロ	きがるかろ	25		501	-17.5167
キョクヒョウ	局票	1285		501	-18.6282
キミタケ	公威	1291		370	-12.5180
キセ	期せ	586		268	-11.0620
キュウコウ	救荒	1285		342	-16.6073
キツエン	喫煙	1283		42	-11.2742
キンイキ	禁域	1285		501	-18.6282
キホンジブン	基本自分	1285		17	-13.3248
キタミ	喜多見	1290		231	-13.3361
キゴウ	(’a`;)	4		501	-15.6792
キチエモン	吉右衛門	1291		73	-12.5412
キヅカワシキャ	気遣わしきゃ	42		501	-17.0678
キュウソウ	鳩巣	1291		501	-18.1724
キリマワス	切りまわす	731		501	-17.4749
キコウ	姫鎬	1291		501	-18.1724
キクカ	菊鹿	1293		501	-16.6022
キミン	棄民	1288		501	-14.8908
キモイリ	肝煎り	1285		191	-15.1597
キジン	旗人	1285		135	-18.6282
キョクガ	曲が	1285	148	17	-10.0969
キリタテ	切り立て	622		501	-18.6602
キワメヨ	究めよ	621		438	-13.3293
キフ	帰府	1283		501	-18.0694
キビコウゲン	吉備高原	1288		385	-14.4735
キサイガク	記載額	1283	1298	17	-13.3104
キシノサト	岸里	1290		371	-14.5861
キュウヨケイサン	給与計算	1288		486	-13.7119
キョ	虚	1290		395	-14.9808
キゴウ	( ̄▽ ̄;)	4		501	-15.6792
キョウソウシン	競争心	1285		56	-14.6964
キンコウ	均衡	1283		287	-11.2701
キッシュウ	橘洲	1291		501	-16.2265
キミナリタ	君成田	1290		501	-17.7354
キビシケレ	酷しけれ	40		501	-17.1216
キュウリ	旧離	1285		501	-18.6282
キャロライン		1289		25	-12.6257
キハツセイユウキカゴウブツ	揮発性有機化合物	1288		111	-14.9764
キフ	寄附	1283		474	-13.1489
キョウザメン	興醒めん	620		501	-14.4236
キョウモゲンキ	今日も元気	1314	1287	17	-10.8846
キ	机	1288		501	
キヲツケテ	気を付けて	625	307	17	-10.2742
キセキ		1289		244	-12.2810
キバ	鬼馬	1285		501	-18.6282
キリトレル	切り取れる	619		501	-14.5642
キキコミ	聞きこみ	1285		501	-18.7236
キキカエサ	聞き返さ	733		501	-11.2776
キレ	切れ	925		268	-8.9043
キャラアイ	キャラ愛	1285	1298	17	-13.2204
キョッケン	極圏	1285		210	-18.6282
キンイシュクセイソクサクコウカシ	筋萎縮性側索硬化症	1288		192	-13.8013
キショカラ	キショから	27		501	-12.5519
キハヒャクハチジュウイチケイ	キハ181系	1288		426	-13.8528
キクオ	季久雄	1291		501	-18.1724
キョゼツハンノウ	拒絶反応	1288		192	-13.2599
キヅケン	築けん	620		186	-11.7851
キョクサマ	局様	1298	1302	17	-13.1093
キンバ	金歯	1285		60	-16.5672
キモシ	気もし	587		501	-8.0691
キタ	来た	580	435	17	-8.6747
キョウトゾウケイゲイジュツダイガ	京都造形芸術大学	1288		187	-13.8528
キヅクリ	木作り	1285		501	-18.7236
キヅカワシ	きづかわし	39		501	-17.1718
キョウゾウ	経蔵	1285		435	-14.4799
キエウセヨ	消えうせよ	624		501	-16.4208
キリトラ	切りとら	780		501	-15.3939
キマリワルイ	極まり悪い	19		501	-17.9999
キノウセイ	機能性	1285		501	-12.7136
キョキョ	虚虚	1285		501	-18.6282
キゴウ	(∪^ω^)	4		501	-15.6792
キョクシャ	局舎	1285		501	-18.6282
キュウバ	弓馬	1285		251	-14.4391
キセキ	気積	1285		501	-18.6282
キョウカン	経巻	1285		342	-15.4094
キンキュウジタイジョウコウ	緊急事態条項	1288		501	-13.4923
キイテイ	聴いてい	687	930	17	-11.1747
キデンリョク	起電力	1288		339	-13.1190
キビシイ	キビシい	19		501	-17.2298
キマ	決ま	776		471	-8.1549
キリムスベ	切結べ	757		501	-16.9973
キゴウ	50	1285		361	-22.7500
キンキ	金帰	1285		501	-18.6282
キヨモトヒデヤス	清元秀泰	1289		122	-19.9840
キレコン	切れ込ん	766		292	-13.1350
キンムジカン	勤務時間	1288		42	-12.1206
