チンガシ	賃貸し	1285		92	-16.6073
チュウリャク	中略	1283		17	-10.7367
チョウロウ	寵楼	1289		501	-17.9060
チコン	智根	1291		501	-18.1724
チサ	智佐	1291		501	-16.5629
チュウチョ	躊チョ	1283		501	-18.0694
チリノコレ	散残れ	768		501	-18.5466
チニ	地に	1298	151	17	-11.0591
チャンッテヨン	ちゃんって呼ん	1302	758	17	-11.1192
チョウアイ	ちょう愛	1283		501	-18.8426
チクシ	竹枝	1285		501	-18.6282
チョウチョウ	町長	1285		191	-12.1348
チカヅケ	近づけ	675		471	-8.2268
チョウセ	超世	1285		501	-18.6282
チンショウ	珍笑	1285		501	-18.6282
チリス	ちり酢	1285		501	-19.2344
チョウ	銚	1288		501	
チャワンムシ	茶碗蒸し	1285		93	-13.3726
チシキ	智識	1285		365	-15.9724
チンプ	ちん腐	1287		501	-18.0477
チェキ		1285		206	-15.6564
チノ	地の	1298	368	17	-11.0152
チュウケイチテン	中継地点	1285		501	-14.1815
チョウセツ	ちょうせつ	1283		501	-18.8426
チャッキン	着金	1283		501	-14.8413
チエ	智絵	1291		501	-17.8847
チョンロ		1289		501	-13.5503
チヂメレ	縮めれ	617		379	-11.2294
チャー	char	1289		226	-12.4749
チャイルドシート		1288		289	-13.7843
チカラヅケレ	力付けれ	617		501	-16.7671
チュウトウ	中東	1293		240	-9.6488
チョウリュウ	潮流	1285		356	-11.7696
チョウニュウ	長入	1291		501	-18.1724
チリバメヨ	散りばめよ	621		501	-11.8895
チョウギョウ	張行	1283		501	-18.0694
チチ	父	1285		97	-8.2161
チュウソ	中ソ	1285		501	-18.6282
チク	竺	1290		128	-13.2558
チバケンフッツシ	千葉県富津市	1293		69	-13.7822
チャンコナベ	ちゃんこなべ	1285		501	-19.2344
チュウノウ	中農	1285		285	-16.1540
チョク	直	1287		395	-17.7600
チリショウセキ	チリ硝石	1285		142	-15.4057
チュウソ	注疏	1285		342	-15.4389
チカケリャ	近けりゃ	15		471	-7.0839
チャリツウ	チャリ通	1283		501	-17.6899
チッ	散っ	786		91	-10.2424
チョウソカベ	長宗我部	1290		498	-12.2858
チャエ	ちゃえ	307	930	420	-13.7376
チョウガ	頂芽	1285		501	-18.6282
チキチキ	ちきちき	1281		501	-15.6387
チマチマ	ちまちま	1283		501	-12.1819
チノネ	茅根	1290		465	-14.8362
チョウヨウ	腸腰	1285		501	-18.6282
チドリ		1285		218	-13.5522
チガウ	ちがう	817		460	-9.3778
チャットツール		1285		17	-13.2823
チトセ	ちとせ	1291		437	-13.0778
チカエ	千加枝	1291		501	-17.3251
チョウジ	町次	1285		501	-18.6282
チクビ	ちくび	1285		501	-14.8083
チキン	chicken	1285		391	-17.8906
チャポン	ちゃぽん	1281		501	-15.8171
チ	市	1288		501	
チュウシャイハン	駐車違反	1288		12	-14.2545
チョコザイ	猪口才	1287		501	-17.5369
チャンカワイイ	ちゃん可愛い	1302	43	17	-11.3134
チリリ	ちりり	1281		501	-15.9824
チエ	千枝	1290		439	-19.1904
チチブノミヤ	秩父宮	1289		482	-12.5561
チャノキ	苣木	1293		111	-17.0077
チュウゴクトウホクチホウ	中国東北地方	1288		117	-14.8934
チビタ	チビ太	1291		51	-16.6319
チンヨ	陳余	1289		8	-13.8951
チンスイ	沈衰	1283		501	-18.0694
チバニッポウ	千葉日報	1292		201	-12.9909
チマキヅクリ	粽作り	1285		501	-18.7236
チョウケン	長賢	1291		501	-18.1724
チトセヨシノ	ちとせよしの	1289		122	-20.3610
チャッコ	着袴	1285		501	-18.6282
チームメンバー		1285		17	-12.0490
チエ	千英	1291		501	-16.4616
チアントウキョク	治安当局	1288		490	-14.3744
チカイ	地界	1285		501	-18.6282
チョウメン	帳面	1285		445	-14.9089
