プアー	poor	1287		121	-16.7949
プチプチ		1288		302	-13.5745
プログラミングキョウイク	プログラミング教育	1283		17	-13.2035
プロミス		1285		274	-14.1794
プルーム		1288		381	-14.8901
プレーオフシンシュツ	プレーオフ進出	1288		178	-12.6359
プジン	婦人	1285		42	-18.3181
プロトン		1285		83	-12.8871
プロテスタントキョウカイ	プロテスタント教会	1288		325	-13.5472
プログレス		1289		173	-13.2838
プレジデント	president	1285		15	-17.8906
プレイヤーガワ	プレイヤー側	1285	1298	17	-13.3852
プロテニス		1285		362	-13.4152
プク	複	1288		501	
プ	符	1298		395	-18.5163
プラセオジム		1285		405	-15.5290
プレイステーションツー	PlayStation 2	1288		296	-11.7963
プレイン		1285		347	-15.1121
プロレスコウギョウ	プロレス興行	1288		501	-13.9028
プロミネンス		1285		381	-14.9883
プレミア	premiere	1285		501	-17.8906
プラネット	PLANET	1288		40	-14.1651
プトレマイオス		1288		359	-12.0516
プロジェクションマッピング		1288		414	-13.3990
プロフィア		1288		105	-14.6869
プロレタリア		1285		131	-13.3800
プロキシ	プロ棋士	1288		491	-12.9401
プラーク		1288		192	-14.1420
プライムタイム		1288		305	-12.9641
プー&ムー		1289		122	-21.6680
プカッ	ぷかっ	1281		501	-17.6734
プハー	ぷはー	1281		501	-14.5984
プン	粉	1288		501	
プサイ	Ψ	4		447	-9.5146
プラプラ	ぷらぷら	1281		501	-13.5740
プラセンタ		1288		257	-14.2926
プロテクター		1285		64	-13.2339
プーリップ		1288		67	-15.6189
プリント		1283		445	-10.8756
プレッシング		1283		261	-14.6094
プレゼンシリョウ	プレゼン資料	1283	1285	17	-12.7678
プラスマイナス	±	1288		501	-18.7143
プレゼンタ	presenta	1288		501	-17.6581
プリムン	ぷりむん	1285		501	-19.2344
プラス	plus	1288		40	-12.6840
プロシヤ	ぷろしや	1294		501	-17.3743
プッツリ	ぷっつり	1281		501	-14.4386
プレイヤーズ	Players	1288		367	-14.7962
プライバシーケン	プライバシー権	1288		456	-14.4871
プロミス	promise	1285		461	-17.8906
プロヴィデンス		1288		417	-14.4139
プリニウス		1288		94	-13.1876
プラスティック		1289		270	-12.4370
プチゲーム		1285		283	-15.2037
プラマイ	±	1288		501	-19.2500
プチプラ		1288		501	-13.0931
プララ	ぷらら	1288		206	-18.5231
プロブレム	problem	1285		5	-17.8906
プレイガール		1288		401	-14.8089
プラグマティズム		1288		88	-13.6635
ププー	ぷぷー	1281		501	-16.3650
プランタン		1288		35	-14.3244
プロセスルール		1288		31	-14.5081
プス	ぷす	731		501	-17.6572
プラチナランク		1285		17	-12.8875
プリマコフ		1290		68	-13.6613
プリズム		1285		64	-12.8566
プチ	petit	1285		44	-17.8906
プレスリー		1288		25	-13.2399
プレモル		1288		501	-13.4824
プシュプシュ	ぷしゅぷしゅ	1281		501	-16.7275
プレイヤー		1285		283	-9.6250
プ	府	1288		501	
プロレスラー		1285		141	-11.4367
プロパティ		1288		431	-13.1261
プロモ		1288		24	-13.4297
プロテイン		1285		100	-11.6182
プッチーニ		1290		416	-11.4972
プレイヤーノ	プレイヤーの	1285	368	17	-11.1760
プレストン		1289		255	-12.6876
プロレスタイショウ	プロレス大賞	1288		313	-14.0345
プサイセルプ	psi‐celp	1285		501	-18.1929
プッシュ	push!	1288		501	-14.6842
プクゥーッ	ぷくぅーっ	1281		501	-17.6734
プリキュア	ぷりきゅあ	1288		501	-18.5231
プラエトル		1288		38	-14.2782
プレイ		1288		283	-9.2400
プランタジネットチョウ	プランタジネット朝	1288		273	-14.3804
プッツン	ぷっつん	1281		501	-15.2732
プラトニック		1287		66	-13.2536
プカプカ		1282		166	-13.3566
プロジェクトリーダー		1285		17	-13.4393
プヨ		1293		501	-16.6022
プラークリット		1288		340	-14.5158
プツッ	プツっ	1281		501	-16.9196
プロダクションバオバブ	ぷろだくしょんバオバブ	1292		14	-12.1616
プライヤ		1288		270	-14.9692
プ	否	1288		501	
プライバシーマーク		1288		486	-14.5313
プロテクション		1288		64	-14.1079
プニプニ		1281		501	-14.0686
プププ	ぷぷぷ	1288		501	-14.8268
プルン	ぷるん	1281		501	-13.1481
プライズ		1289		296	-12.2554
プラトン	platon	1289		501	-16.8074
プレマシー		1288		501	-15.9815
プレハブ		1285		414	-13.3005
プチプチ	ぷちぷち	1281		501	-14.0292
プリマジ		1285		501	-14.9722
プロフィールガゾウ	プロフィール画像	1288		501	-13.6316
プップップッ	ぷっぷっぷっ	1281		501	-17.1576
プレイス	Place	1289		107	-12.3926
プラチナタイ	プラチナ帯	1285	1298	17	-12.2073
プロット		1283		322	-11.2502
プロモーションコード		1285		17	-12.9488
プクー	ぷくー	1281		501	-16.0996
プリンスジドウシャコウギョウ	プリンス自動車工業	1288		374	-14.9606
プーランク		1289		416	-12.1450
プリムス		1288		168	-14.8988
プロペラシャフト		1288		95	-13.6658
プルルン	ぷるるん	1281		244	-14.3270
プロレタリアドクサイ	プロレタリア独裁	1288		388	-14.0183
プレ		1292		203	-9.7064
プジン	夫人	1285		97	-18.6282
プラグ		1285		95	-12.3469
プレーシ	プレーし	1283	610	17	-11.1810
プライド	pride	1288		461	-14.8915
プログラマブル		1285		431	-15.2921
プー		1285		51	-14.1104
プラザ	plaza	1285		2	-17.8481
