ジョウゾク	上蔟	1283		501	-17.6899
ジュウドウセイフク	柔道整復	1288		402	-14.6858
ジョウキョウノ	状況の	1285	368	17	-10.8441
ジヌイ	地縫い	1285		501	-18.6282
ジョウイシンシュツ	上位進出	1288		7	-14.0303
ジン	陣	1285		198	-11.8027
ジンショウ	人蹤	1291		501	-18.1724
ジェイジェイ	J.J	1289		493	-13.7828
ジシンヲ	自身を	1285	156	17	-10.9774
ジッシャ	実車	1285		319	-13.1669
ジギョウケイカク	事業計画	1288		494	-12.2640
ジュンジロウ	潤次郎	1291		501	-18.1724
ジユウニ	自由に	1287	151	17	-10.6458
ジョージ・ガーシュウィン		1289		416	-13.7789
ジロウマサ	次郎正	1291		501	-17.0738
ジョカイ	女怪	1285		368	-18.6282
ジンゼイ	人税	1285		501	-16.2370
ジョウジョウキギョウ	上場企業	1288		378	-11.8830
ジンブツ	じんぶつ	1285		78	-14.1200
ジュウドウ	柔道	1285		362	-10.9957
ジョウフ	定府	1285		108	-14.3229
ジョウキョウニ	状況に	1285	151	17	-9.9633
ジュクガエリ	塾帰り	1285		501	-18.6282
ジーアルピー	GRP	1288		353	-14.4844
ジャックドール		1285		501	-14.0029
ジュリエット		1291		25	-11.4982
ジキニ	じきに	1281		479	-13.3576
ジツワ	実話	1285		322	-12.2763
ジュン	洵	1288		501	
ジョケイ	叙景	1285		501	-16.6366
ジョウキョウセツメイ	状況説明	1288		501	-13.9252
ジボ	慈母	1285		32	-15.4359
ジョウリョク	常緑	1285		116	-13.0143
ジャナイッ	じゃないっ	308	19	17	-10.3597
ジコウセイケン	自公政権	1288		472	-13.3406
ジジョウ	次条	1285		501	-18.6282
ジニ	死	1288		501	
ジョウガク	定額	1285		118	-14.2694
ジョユウ	女優	1285		324	-9.8523
ジャ	邪	1285		212	-11.2332
ジンゾウコ	人造湖	1285		102	-13.1907
ジ	十	1288		501	
ジュゼッペ・ガリバルディ		1288		146	-14.3372
ジンブツタチ	人物たち	1285	1298	17	-13.3852
ジョシン	女真	1288		135	-12.8787
ジンミンミンシュトウ	人民民主党	1288		19	-14.3603
ジョウオン	畳音	1285		501	-18.6282
ジョン・ロック		1289		291	-12.9351
ジルコニア		1289		405	-13.4805
ジカンカクホ	時間確保	1314	1283	17	-13.2289
ジン	じん	1285		331	-11.4801
ジーピーツー	GP2	1288		421	-13.8022
ジンチュウ	尽忠	1285		495	-16.0549
ジェイアールイーポイント	JRE POINT	1288		501	-14.7926
ジュバン	じゅばん	1285		501	-18.9467
ジッケンキ	実験機	1288		413	-13.0499
ジンピン	人品	1285		465	-16.3148
ジュウガツイツカ	10月5日	1288		195	-11.2490
ジキサン	直参	1285		108	-13.8650
ジュウゴパーセント	15%	1288		248	-11.1400
ジシ	自死	1288		133	-12.7531
ジンコウモンダイ	人口問題	1288		239	-14.3560
ジョス	叙す	584		369	-16.0452
ジュウキュウショウ	19勝	1288		377	-13.5576
ジダイノ	時代の	1285	368	17	-9.3534
ジドウシャケンサトウロクジムショ	自動車検査登録事務所	1288		397	-14.6837
ジュウショ	住所	1285		445	-10.7038
ジカンドロボウ	時間泥棒	1288		501	-13.7834
ジツ	実	560		395	-9.1185
ジョウショ	情処	1285		501	-18.6282
ジャリエル		1285		17	-13.5405
ジャンルデ	ジャンルで	1285	149	17	-11.3951
ジェンダーレス		1288		501	-13.2676
ジュゴイ	従五位	1288		403	-13.4670
ジョーカー	🃏	1285		501	-24.6690
ジュウイチロウ	重一郎	1291		501	-18.1724
ジョウザンケイ	定山渓	1293		473	-13.1812
ジョウシャキョヒ	乗車拒否	1288		109	-14.8731
ジョウキ	條規	1285		501	-18.6282
ジツブツ	実物	1285		270	-11.3867
ジュライ	樹雷	1288		501	-18.5231
ジュウニシチョウ	十二指腸	1285		183	-13.6253
ジド	磁土	1285		501	-16.8518
ジセキ	次席	1285		215	-13.2786
ジミ	染み	1285		60	-13.9491
ジュウドウブ	柔道部	1288		364	-12.4308
ジョウ	錠	1300		270	-10.9512
ジーット	じーっと	1281		501	-12.5197
ジョウザン	常山	1291		58	-16.3633
ジンリョク	尽力	1283		300	-10.4221
ジツイン	実印	1285		445	-14.8461
ジュツナカッ	術無かっ	33		501	-16.8993
ジャクショウ	弱小	1287		334	-12.4652
ジュンゼ	准ぜ	595		76	-11.7260
ジレッタケレ	じれったけれ	13		501	-13.6274
ジョビン		1285		223	-15.1506
ジカンナイ	時間内	1314	1298	17	-11.6552
ジゴクセンセイヌーベー	地獄先生ぬ〜べ〜	1288		484	-14.7819
ジョウ	乗	1298		454	-14.8502
ジーセブン	G7	1288		213	-12.2182
ジュンジョウ	純情	1285		66	-14.0167
ジリュウ	自流	1285		251	-15.6226
ジャングル	jungle	1285		501	-17.8906
ジェイドロバリー	jロバリー	1288		501	-17.6581
ジェットキリュウ	ジェット気流	1288		112	-13.9700
ジョン・ウィリアムズ		1288		416	-14.3673
ジャクソンビル		1289		138	-13.1698
ジュウエン	重縁	1285		501	-17.3126
ジョドウシ	助動詞	1285		327	-12.9876
ジオ	汐	1285		3	-19.2344
ジョウハン	上反	1285		95	-18.6282
ジュッチュウ	術中	1285		192	-14.2923
ジョウキョウカ	状況下	1285	1298	17	-13.2686
ジドウセイギョ	自動制御	1285	1283	17	-13.3345
ジャクサ	寂さ	586		501	-15.2990
ジュウシチニチ	17日	1288		380	-10.9810
ジョフ	女巫	1285		501	-18.6282
ジンカ	仁荷	1288		501	-18.5231
ジョウ	照	1288		501	
ジバル	じばる	772		501	-18.4236
ジブンシジョウ	自分史上	1285		17	-13.3544
ジンセイサイゴ	人生最後	1285		17	-12.9103
ジンナイ	甚内	1291		219	-17.6615
ジュウシン	重心	1285		351	-11.6328
ジュウアツ	重圧	1285		48	-12.8852
ジュウニネンブリ	12年ぶり	1288		178	-12.6122
ジョウケンメン	条件面	1288		350	-14.3510
ジツゲンニ	実現に	1283	151	17	-11.4275
ジュウサンバン	13番	1288		332	-12.5508
ジャナケレ	じゃなけれ	308	470	17	-11.2544
ジュウネンレンゾク	10年連続	1288		377	-13.7346
ジョン・レノン		1289		196	-11.1431
ジャキジャキ	じゃきじゃき	1281		501	-16.5665
ジェイアールナラセン	JR奈良線	1288		321	-14.9880
ジンザブロウ	仁三郎	1291		497	-13.4598
ジイタ	地板	1285		501	-18.6282
ジョウハン	上半	1290		304	-12.4091
ジュガク	寿学	1291		501	-18.1724
ジミーオオニシ	ジミー大西	1289		122	-13.9880
ジュウイチガツ	十一月	1314		482	-12.9956
ジブンデカンガエ	自分で考え	1285	625	17	-11.3843
ジイン	字韻	1285		501	-18.6282
ジュウシン	獣心	1285		501	-17.5418
ジュウニバン	12番	1288		332	-12.4896
ジュシャ	呪者	1285		501	-18.6282
ジュウヨウデアル	重要である	1287	403	17	-11.2665
ジシ	辞し	587		438	-10.9768
ジンヤマ	陣山	1293		114	-16.3145
ジョウク	冗句	1285		501	-16.9318
ジョウハツ	じょうはつ	1283		501	-18.8426
ジュウゴメートル	15m	1288		235	-12.6721
ジュサブロウ	寿三郎	1291		497	-16.7373
ジョウルリ	浄瑠璃	1285		312	-12.8305
ジュセン	聚仙	1288		501	-18.5231
ジョイチ	舒一	1291		501	-18.1724
ジツジツ	実実	1285		501	-18.6282
ジュショウシャ	受章者	1285	1298	17	-13.3104
ジョリ	耡犂	1285		501	-18.6282
ジョウドガハマ	浄土ヶ浜	1293		385	-17.7008
ジンジヒョウカ	人事評価	1288		345	-13.1650
ジュン		1291		203	-10.0312
ジーカップ	Gカップ	1288		122	-14.3800
ジョシュセキ	助手席	1288		95	-11.6880
ジョホウシュウシュウリョク	情報収集力	1288		501	-14.9975
ジノ	死の	747		161	-15.9528
ジュウヨンイ	14位	1288		318	-12.1834
ジョウズスギ	上手すぎ	1287	1298	17	-12.7949
ジェス		1288		25	-14.0407
ジーエムディーエスエス	gmdss	1285		501	-17.9351
ジュンロウ	惇郎	1291		501	-18.1724
ジュスイ	受水	1285		174	-18.5412
ジョウホウキキ	情報機器	1288		139	-13.6097
ジッケ	習気	1285		501	-18.6282
ジョウゴ	常語	1285		501	-18.6282
ジカビ	直火	1285		75	-18.6282
ジョセイキャク	女性客	1288		501	-12.9348
ジエイタイイン	自衛隊員	1288		490	-13.1658
ジェミン		1289		501	-13.1940
ジジョチャン	次女ちゃん	1285	1302	17	-12.7029
ジョウケンガ	条件が	1285	148	17	-10.8113
ジマン	じまん	1283		80	-14.3898
ジャナイッス	じゃないっす	334	459	17	-11.2902
ジヤク	字訳	1285		501	-18.6282
ジュンレイシャ	巡礼者	1283	1298	17	-12.9765
ジコク	じこく	1314		501	-17.3465
ジソウ	寺僧	1285		238	-15.2485
ジョウモン	じょうもん	1285		501	-18.9467
ジッ	拾	1295		395	-17.1280
ジョルジョ		1288		149	-14.3503
ジュウニキョク	12曲	1288		478	-13.2916
ジュウカ	住家	1285		435	-18.6282
ジュンショク	潤色	1283		10	-14.0867
ジラソ	焦らそ	732		501	-11.6274
ジャネ	じゃね	430	279	17	-9.5873
ジロッ	じろっ	1281		501	-17.6734
ジュウニシアイ	12試合	1288		377	-12.8795
ジョセイショクイン	女性職員	1288		501	-14.2566
ジンク	じんく	1285		331	-14.6084
ジュンビヲ	準備を	1283	156	17	-10.1848
ジョウゴウ	定業	1285		501	-18.6282
ジヨ	舒	1290		246	-12.4365
ジュクシ	熟思	1283		501	-17.9397
ジキヒ	直披	1285		501	-18.6282
ジョウキ	じょう気	1285		501	-18.9467
ジョウサイ	攘災	1285		501	-18.6282
ジョウザイキン	常在菌	1288		100	-14.1996
ジョンズホプキンスダイガク	ジョンズ・ホプキンス大学	1288		314	-13.7937
ジュウネンゴ	10年後	1288		143	-11.2138
ジギョウブモン	事業部門	1288		378	-13.1651
ジカマキ	直播き	1285		501	-18.6282
ジュウスイソ	重水素	1285		405	-13.7841
ジュ	種	1288		501	
ジョセイテンノウ	女性天皇	1288		10	-13.5935
ジョウショク	常色	1285		501	-18.6282
ジレ	じれ	625		501	-13.4927
ジョウイ	上意	1285		498	-14.7762
ジョウ	杖	1288		501	
ジキダイトウリョウ	次期大統領	1288		278	-13.7584
ジンガエ	陣替	1283		501	-18.0694
ジカタチギョウ	地方知行	1288		275	-14.9396
ジサン	持参	1283		445	-11.1172
ジュウダイジョセイ	20代女性	1288		152	-13.9959
ジコサク	自小作	1285		501	-18.6282
ジョセイシンガー	女性シンガー	1289		67	-12.4475
ジッカチカク	実家近く	1285	1314	17	-13.3852
ジオン	紫苑	1285		389	-19.0802
ジャアリマセン	じゃありません	334	515	17	-11.2353
ジョウホウリョウ	情報量	1288		351	-11.2665
ジマク	字幕	1285		451	-11.4296
ジュチュウセイサン	受注生産	1283		17	-11.7302
ジュウショウ	重傷	1285		337	-11.4673
ジュンカンゴシ	准看護師	1288		402	-14.1693
ジョセイカンケイ	女性関係	1288		501	-13.2501
ジュウヨウデス	重要です	1287	460	17	-10.5774
ジンナイキミコ	陣内貴美子	1289		122	-21.2390
ジュウ	重	1300		264	-9.3091
ジョウキュウコクミン	上級国民	1288		501	-13.6494
ジョコビッチ		1288		178	-13.5913
ジョウ	冗	1288		501	
ジクバ	軸馬	1285	1298	17	-13.2823
ジュカイ	受戒	1283		238	-13.7005
ジュウケイ	重慶	1291		346	-18.5778
ジョウゴワ	情強	1287		501	-17.5369
ジャクソン		1290		417	-10.5564
ジレイケイ	自励系	1288		336	-14.9396
ジェイアールホッカイドウ	JR北海道	1288		280	-11.1800
ジュンゾウ	じゅんぞう	1291		501	-17.8847
ジョツウ	除痛	1285		501	-18.6282
ジュウニガツミッカ	12月3日	1288		195	-11.3905
ジェーブイシー	jvc	1285		501	-17.9351
ジャンハオ		1289		501	-12.9981
ジテキ	じてき	1283		501	-18.8426
ジョウセン	上船	1285		501	-20.0694
ジギョウヌシ	事業主	1285	1298	17	-12.3601
ジャナクナッタ	じゃなくなった	334	435	17	-11.0920
ジコシ	事故死	1283		46	-12.0478
ジンジュ	人寿	1285		501	-17.4708
ジュツソウ	術層	1285		501	-18.6282
ジッシツ	実質	1285		468	-10.0816
ジュンシロウ	潤志郎	1291		122	-18.9770
ジャシュウモン	邪宗門	1285		365	-15.3800
ジンカクシャ	人格者	1288		127	-13.0382
ジェネレーションエックス	ジェネレーションX	1289		493	-13.3593
ジコクテン	持国天	1285		435	-15.2597
ジェーエーエー	jaa	1288		501	-17.6581
ジッチョウ	実長	1285		501	-18.6282
ジュンジ	純次	1291		501	-14.3882
ジュリン	儒林	1285		440	-18.6282
ジンド	塵土	1285		501	-17.5418
ジックリ	じっくり	1281		17	-9.3632
ジツゲンシタ	実現した	1283	435	17	-11.0407
ジュンキョウ	殉教	1283		199	-12.6621
ジコイシキ	自己意識	1288		287	-13.8008
ジウ	慈烏	1285		501	-18.6282
ジュモク	じゅ木	1285		501	-18.9467
ジュウミントウヒョウ	住民投票	1288		436	-11.6027
ジド	じど	1285		99	-14.5919
ジョ	齟	1288		501	
ジンジョウ	尋常	1287		406	-10.5061
ジッセイ	実勢	1285		286	-14.2048
ジョウゲカンケイ	上下関係	1288		287	-12.3034
ジッキョウパワフルプロヤキュウ	実況パワフルプロ野球	1288		296	-14.7475
ジカイサク	次回作	1288		322	-12.0628
ジヨウ	次葉	1285		501	-18.6282
ジンインセイリ	人員整理	1288		422	-13.9250
ジンコウ	神光	1289		392	-17.9060
ジェーエスバッハ	J.S.バッハ	1288		416	-14.0956
ジュウハチメートル	18m	1288		235	-13.1192
ジンケンモンダイ	人権問題	1288		216	-12.9898
ジェリー・ローラー		1289		141	-13.7534
ジョウラク	上洛	1283		498	-11.0224
ジュウスイ	重水	1285		405	-14.4441
ジュウオウ	獣王	1288		89	-14.7231
ジクウケ	軸承け	1285		501	-18.6282
ジレッタキ	じれったき	21		501	-13.6276
ジロウ	二郎	1285		497	-9.9539
ジュウデンギレ	充電切れ	1283	1298	17	-13.0767
